Table Name,State Code,District Code,Area Name,Division,Sub Division,NCO Name,Total/Rural/Urban,Industrial Category - Total - Persons,Industrial Category - Total - Males,Industrial Category - Total - Females,"Industrial Category - A (Excluding Cultivators, Agricultural Labourers) - Persons","Industrial Category - A (Excluding Cultivators, Agricultural Labourers) - Males","Industrial Category - A (Excluding Cultivators, Agricultural Labourers) - Females",Industrial Category - B - Persons,Industrial Category - B - Males,Industrial Category - B - Females,Industrial Category - C - HHI - Persons,Industrial Category - C - HHI - Males,Industrial Category - C - HHI - Females,Industrial Category - C - Non HHI - Persons,Industrial Category - C - Non HHI - Males,Industrial Category - C - Non HHI - Females,Industrial Category - D & E - Persons,Industrial Category - D & E - Males,Industrial Category - D & E - Females,Industrial Category - F - Persons,Industrial Category - F - Males,Industrial Category - F - Females,Industrial Category - G - HHI - Persons,Industrial Category - G - HHI - Males,Industrial Category - G - HHI - Females,Industrial Category - G - Non HHI - Persons,Industrial Category - G - Non HHI - Males,Industrial Category - G - Non HHI - Females,Industrial Category - H - Persons,Industrial Category - H - Males,Industrial Category - H - Females,Industrial Category - I - Persons,Industrial Category - I - Males,Industrial Category - I - Females,Industrial Category - J - HHI - Persons,Industrial Category - J - HHI - Males,Industrial Category - J - HHI - Females,Industrial Category - J - Non HHI - Persons,Industrial Category - J - Non HHI - Males,Industrial Category - J - Non HHI - Females,Industrial Category - K to M - Persons,Industrial Category - K to M - Males,Industrial Category - K to M - Females,Industrial Category - N to O - Persons,Industrial Category - N to O - Males,Industrial Category - N to O - Females,Industrial Category - P to Q - Persons,Industrial Category - P to Q - Males,Industrial Category - P to Q - Females,Industrial Category - R to U - HHI - Persons,Industrial Category - R to U - HHI - Males,Industrial Category - R to U - HHI - Females,Industrial Category - R to U - Non HHI - Persons,Industrial Category - R to U - Non HHI - Males,Industrial Category - R to U - Non HHI - Females
B0123A,29,572,District - Bangalore,X,00,Workers not Classified by Occupations,Total,403951,250887,153064,283,210,73,52,44,8,39304,32581,6723,41259,31417,9842,1033,818,215,3172,2620,552,2861,2759,102,5153,4158,995,15023,14066,957,2821,1406,1415,3463,2687,776,23581,17290,6291,10582,7913,2669,54115,48033,6082,7908,3372,4536,23022,12112,10910,170319,69401,100918
B0123A,29,572,District - Bangalore,X,00,Workers not Classified by Occupations,Rural,20990,13274,7716,88,72,16,0,0,0,4856,3794,1062,2908,2072,836,86,64,22,130,114,16,242,236,6,182,152,30,618,576,42,174,62,112,112,106,6,416,318,98,204,164,40,1688,1566,122,466,204,262,1966,926,1040,6854,2848,4006
B0123A,29,572,District - Bangalore,X,00,Workers not Classified by Occupations,Urban,382961,237613,145348,195,138,57,52,44,8,34448,28787,5661,38351,29345,9006,947,754,193,3042,2506,536,2619,2523,96,4971,4006,965,14405,13490,915,2647,1344,1303,3351,2581,770,23165,16972,6193,10378,7749,2629,52427,46467,5960,7442,3168,4274,21056,11186,9870,163465,66553,96912
B0123A,29,572,District - Bangalore,X,X9,Workers not Classified by Occupations,Total,403951,250887,153064,283,210,73,52,44,8,39304,32581,6723,41259,31417,9842,1033,818,215,3172,2620,552,2861,2759,102,5153,4158,995,15023,14066,957,2821,1406,1415,3463,2687,776,23581,17290,6291,10582,7913,2669,54115,48033,6082,7908,3372,4536,23022,12112,10910,170319,69401,100918
B0123A,29,572,District - Bangalore,X,X9,Workers not Classified by Occupations,Rural,20990,13274,7716,88,72,16,0,0,0,4856,3794,1062,2908,2072,836,86,64,22,130,114,16,242,236,6,182,152,30,618,576,42,174,62,112,112,106,6,416,318,98,204,164,40,1688,1566,122,466,204,262,1966,926,1040,6854,2848,4006
B0123A,29,572,District - Bangalore,X,X9,Workers not Classified by Occupations,Urban,382961,237613,145348,195,138,57,52,44,8,34448,28787,5661,38351,29345,9006,947,754,193,3042,2506,536,2619,2523,96,4971,4006,965,14405,13490,915,2647,1344,1303,3351,2581,770,23165,16972,6193,10378,7749,2629,52427,46467,5960,7442,3168,4274,21056,11186,9870,163465,66553,96912
B0123A,29,573,District - Mandya,0,00,Total,Total,216178,161398,54780,13372,8308,5064,3694,2634,1060,7604,4700,2904,36666,27498,9168,2502,2272,230,17570,15234,2336,254,254,0,35398,30594,4804,19726,19186,540,7288,5922,1366,18,18,0,2420,2052,368,6272,5390,882,13160,10884,2276,25022,11386,13636,3240,1882,1358,21972,13184,8788
B0123A,29,573,District - Mandya,0,00,Total,Rural,124008,89866,34142,9938,5574,4364,3448,2468,980,5550,3872,1678,22816,17514,5302,1484,1374,110,8234,7240,994,148,148,0,15124,12738,2386,11528,11202,326,4320,3446,874,18,18,0,992,846,146,2660,2312,348,6450,5386,1064,14614,6190,8424,2922,1678,1244,13762,7860,5902
B0123A,29,573,District - Mandya,0,00,Total,Urban,92170,71532,20638,3434,2734,700,246,166,80,2054,828,1226,13850,9984,3866,1018,898,120,9336,7994,1342,106,106,0,20274,17856,2418,8198,7984,214,2968,2476,492,0,0,0,1428,1206,222,3612,3078,534,6710,5498,1212,10408,5196,5212,318,204,114,8210,5324,2886
B0123A,29,573,District - Mandya,1,00,"Legislators, Senior Officials and Managers",Total,6884,6208,676,74,74,0,38,30,8,0,0,0,822,748,74,98,92,6,1034,1010,24,0,0,0,1482,1350,132,476,426,50,392,354,38,0,0,0,104,104,0,456,408,48,1200,1010,190,354,290,64,0,0,0,354,312,42
B0123A,29,573,District - Mandya,1,00,"Legislators, Senior Officials and Managers",Rural,3276,2884,392,56,56,0,38,30,8,0,0,0,376,334,42,42,36,6,450,430,20,0,0,0,696,616,80,330,296,34,212,192,20,0,0,0,30,30,0,106,94,12,594,464,130,150,132,18,0,0,0,196,174,22
B0123A,29,573,District - Mandya,1,00,"Legislators, Senior Officials and Managers",Urban,3608,3324,284,18,18,0,0,0,0,0,0,0,446,414,32,56,56,0,584,580,4,0,0,0,786,734,52,146,130,16,180,162,18,0,0,0,74,74,0,350,314,36,606,546,60,204,158,46,0,0,0,158,138,20
B0123A,29,573,District - Mandya,1,11,Legislators and Senior Officials,Total,1148,904,244,12,12,0,0,0,0,0,0,0,14,8,6,14,14,0,6,6,0,0,0,0,6,6,0,12,12,0,0,0,0,0,0,0,8,8,0,28,26,2,844,668,176,68,44,24,0,0,0,136,100,36
B0123A,29,573,District - Mandya,1,11,Legislators and Senior Officials,Rural,610,458,152,6,6,0,0,0,0,0,0,0,14,8,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,466,342,124,8,8,0,0,0,0,104,82,22
B0123A,29,573,District - Mandya,1,11,Legislators and Senior Officials,Urban,538,446,92,6,6,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,6,6,0,12,12,0,0,0,0,0,0,0,2,2,0,28,26,2,378,326,52,60,36,24,0,0,0,32,18,14
B0123A,29,573,District - Mandya,1,12,Corporate Managers,Total,5708,5278,430,62,62,0,38,30,8,0,0,0,808,740,68,84,78,6,1028,1004,24,0,0,0,1468,1338,130,464,414,50,392,354,38,0,0,0,94,94,0,422,376,46,344,330,14,286,246,40,0,0,0,218,212,6
B0123A,29,573,District - Mandya,1,12,Corporate Managers,Rural,2666,2426,240,50,50,0,38,30,8,0,0,0,362,326,36,42,36,6,444,424,20,0,0,0,696,616,80,330,296,34,212,192,20,0,0,0,24,24,0,106,94,12,128,122,6,142,124,18,0,0,0,92,92,0
B0123A,29,573,District - Mandya,1,12,Corporate Managers,Urban,3042,2852,190,12,12,0,0,0,0,0,0,0,446,414,32,42,42,0,584,580,4,0,0,0,772,722,50,134,118,16,180,162,18,0,0,0,70,70,0,316,282,34,216,208,8,144,122,22,0,0,0,126,120,6
B0123A,29,573,District - Mandya,1,13,General Managers,Total,28,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,2,2,0,6,6,0,12,12,0,0,0,0,0,0,0,0,0,0
B0123A,29,573,District - Mandya,1,13,General Managers,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0123A,29,573,District - Mandya,1,13,General Managers,Urban,28,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,2,2,0,6,6,0,12,12,0,0,0,0,0,0,0,0,0,0
B0123A,29,573,District - Mandya,2,00,Professionals,Total,12382,9472,2910,16,12,4,0,0,0,0,0,0,840,726,114,172,140,32,244,224,20,0,0,0,86,86,0,42,34,8,26,26,0,0,0,0,764,614,150,1550,1248,302,958,772,186,5650,3710,1940,0,0,0,2034,1880,154
B0123A,29,573,District - Mandya,2,00,Professionals,Rural,5694,4374,1320,0,0,0,0,0,0,0,0,0,358,312,46,54,46,8,118,116,2,0,0,0,42,42,0,36,30,6,14,14,0,0,0,0,264,226,38,690,564,126,398,300,98,2594,1682,912,0,0,0,1126,1042,84
B0123A,29,573,District - Mandya,2,00,Professionals,Urban,6688,5098,1590,16,12,4,0,0,0,0,0,0,482,414,68,118,94,24,126,108,18,0,0,0,44,44,0,6,4,2,12,12,0,0,0,0,500,388,112,860,684,176,560,472,88,3056,2028,1028,0,0,0,908,838,70
B0123A,29,573,District - Mandya,2,21,"Physical, Mathematical and Engineering Science Professionals",Total,2650,2186,464,6,6,0,0,0,0,0,0,0,686,606,80,154,122,32,232,214,18,0,0,0,38,38,0,4,4,0,6,6,0,0,0,0,670,524,146,180,142,38,456,390,66,98,32,66,0,0,0,120,102,18
B0123A,29,573,District - Mandya,2,21,"Physical, Mathematical and Engineering Science Professionals",Rural,1034,896,138,0,0,0,0,0,0,0,0,0,270,250,20,42,34,8,112,110,2,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,238,202,36,94,86,8,162,142,20,56,18,38,0,0,0,48,42,6
B0123A,29,573,District - Mandya,2,21,"Physical, Mathematical and Engineering Science Professionals",Urban,1616,1290,326,6,6,0,0,0,0,0,0,0,416,356,60,112,88,24,120,104,16,0,0,0,26,26,0,4,4,0,6,6,0,0,0,0,432,322,110,86,56,30,294,248,46,42,14,28,0,0,0,72,60,12
B0123A,29,573,District - Mandya,2,22,Life Science and Health Professionals,Total,1308,884,424,2,0,2,0,0,0,0,0,0,8,8,0,0,0,0,6,6,0,0,0,0,12,12,0,2,0,2,0,0,0,0,0,0,0,0,0,138,108,30,112,76,36,1016,668,348,0,0,0,12,6,6
B0123A,29,573,District - Mandya,2,22,Life Science and Health Professionals,Rural,542,350,192,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,66,54,12,58,42,16,388,224,164,0,0,0,6,6,0
B0123A,29,573,District - Mandya,2,22,Life Science and Health Professionals,Urban,766,534,232,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,72,54,18,54,34,20,628,444,184,0,0,0,6,0,6
B0123A,29,573,District - Mandya,2,23,Teaching Professionals,Total,4254,2910,1344,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,12,12,0,6,6,0,2,2,0,0,0,0,8,6,2,0,0,0,54,48,6,4122,2800,1322,0,0,0,44,30,14
B0123A,29,573,District - Mandya,2,23,Teaching Professionals,Rural,1952,1384,568,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,12,12,0,6,6,0,2,2,0,0,0,0,6,6,0,0,0,0,18,12,6,1890,1328,562,0,0,0,12,12,0
B0123A,29,573,District - Mandya,2,23,Teaching Professionals,Urban,2302,1526,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,36,36,0,2232,1472,760,0,0,0,32,18,14
B0123A,29,573,District - Mandya,2,24,Other Professionals,Total,4170,3492,678,8,6,2,0,0,0,0,0,0,146,112,34,12,12,0,6,4,2,0,0,0,24,24,0,30,24,6,18,18,0,0,0,0,86,84,2,1232,998,234,336,258,78,414,210,204,0,0,0,1858,1742,116
B0123A,29,573,District - Mandya,2,24,Other Professionals,Rural,2166,1744,422,0,0,0,0,0,0,0,0,0,82,56,26,6,6,0,0,0,0,0,0,0,6,6,0,30,24,6,12,12,0,0,0,0,20,18,2,530,424,106,160,104,56,260,112,148,0,0,0,1060,982,78
B0123A,29,573,District - Mandya,2,24,Other Professionals,Urban,2004,1748,256,8,6,2,0,0,0,0,0,0,64,56,8,6,6,0,6,4,2,0,0,0,18,18,0,0,0,0,6,6,0,0,0,0,66,66,0,702,574,128,176,154,22,154,98,56,0,0,0,798,760,38
B0123A,29,573,District - Mandya,3,00,Technicians and Associate Professionals,Total,18868,10296,8572,30,30,0,0,0,0,0,0,0,856,780,76,48,42,6,56,54,2,0,0,0,410,368,42,56,48,8,20,14,6,0,0,0,234,204,30,2036,1866,170,1364,1098,266,13256,5388,7868,0,0,0,502,404,98
B0123A,29,573,District - Mandya,3,00,Technicians and Associate Professionals,Rural,10206,5366,4840,18,18,0,0,0,0,0,0,0,462,414,48,16,14,2,36,36,0,0,0,0,174,148,26,14,14,0,4,2,2,0,0,0,78,64,14,848,780,68,702,562,140,7730,3206,4524,0,0,0,124,108,16
B0123A,29,573,District - Mandya,3,00,Technicians and Associate Professionals,Urban,8662,4930,3732,12,12,0,0,0,0,0,0,0,394,366,28,32,28,4,20,18,2,0,0,0,236,220,16,42,34,8,16,12,4,0,0,0,156,140,16,1188,1086,102,662,536,126,5526,2182,3344,0,0,0,378,296,82
B0123A,29,573,District - Mandya,3,31,Physical and Engineering Science Associate Professionals,Total,1292,1158,134,6,6,0,0,0,0,0,0,0,236,204,32,24,22,2,12,12,0,0,0,0,26,20,6,2,2,0,0,0,0,0,0,0,168,138,30,594,570,24,90,74,16,78,54,24,0,0,0,56,56,0
B0123A,29,573,District - Mandya,3,31,Physical and Engineering Science Associate Professionals,Rural,544,476,68,6,6,0,0,0,0,0,0,0,84,66,18,8,8,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,50,14,276,258,18,40,30,10,40,32,8,0,0,0,20,20,0
B0123A,29,573,District - Mandya,3,31,Physical and Engineering Science Associate Professionals,Urban,748,682,66,0,0,0,0,0,0,0,0,0,152,138,14,16,14,2,6,6,0,0,0,0,26,20,6,2,2,0,0,0,0,0,0,0,104,88,16,318,312,6,50,44,6,38,22,16,0,0,0,36,36,0
B0123A,29,573,District - Mandya,3,32,Life Science and Health Associate Professionals,Total,4670,900,3770,6,6,0,0,0,0,0,0,0,50,36,14,0,0,0,0,0,0,0,0,0,134,100,34,0,0,0,0,0,0,0,0,0,6,6,0,38,36,2,202,70,132,4224,640,3584,0,0,0,10,6,4
B0123A,29,573,District - Mandya,3,32,Life Science and Health Associate Professionals,Rural,3312,482,2830,0,0,0,0,0,0,0,0,0,30,18,12,0,0,0,0,0,0,0,0,0,70,44,26,0,0,0,0,0,0,0,0,0,0,0,0,18,16,2,124,42,82,3068,362,2706,0,0,0,2,0,2
B0123A,29,573,District - Mandya,3,32,Life Science and Health Associate Professionals,Urban,1358,418,940,6,6,0,0,0,0,0,0,0,20,18,2,0,0,0,0,0,0,0,0,0,64,56,8,0,0,0,0,0,0,0,0,0,6,6,0,20,20,0,78,28,50,1156,278,878,0,0,0,8,6,2
B0123A,29,573,District - Mandya,3,33,Teaching Associate Professionals,Total,8586,4402,4184,0,0,0,0,0,0,0,0,0,8,2,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,26,14,12,8536,4380,4156,0,0,0,12,6,6
B0123A,29,573,District - Mandya,3,33,Teaching Associate Professionals,Rural,4426,2634,1792,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,12,4398,2626,1772,0,0,0,2,0,2
B0123A,29,573,District - Mandya,3,33,Teaching Associate Professionals,Urban,4160,1768,2392,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,6,6,0,4138,1754,2384,0,0,0,10,6,4
B0123A,29,573,District - Mandya,3,34,Other Associate Professionals,Total,4320,3836,484,18,18,0,0,0,0,0,0,0,562,538,24,24,20,4,42,42,0,0,0,0,250,248,2,54,46,8,18,14,4,0,0,0,60,60,0,1404,1260,144,1046,940,106,418,314,104,0,0,0,424,336,88
B0123A,29,573,District - Mandya,3,34,Other Associate Professionals,Rural,1924,1774,150,12,12,0,0,0,0,0,0,0,342,330,12,8,6,2,30,30,0,0,0,0,104,104,0,14,14,0,4,2,2,0,0,0,14,14,0,554,506,48,518,482,36,224,186,38,0,0,0,100,88,12
B0123A,29,573,District - Mandya,3,34,Other Associate Professionals,Urban,2396,2062,334,6,6,0,0,0,0,0,0,0,220,208,12,16,14,2,12,12,0,0,0,0,146,144,2,40,32,8,14,12,2,0,0,0,46,46,0,850,754,96,528,458,70,194,128,66,0,0,0,324,248,76
B0123A,29,573,District - Mandya,4,00,Clerks,Total,9556,7788,1768,62,62,0,0,0,0,0,0,0,1338,1136,202,274,206,68,68,48,20,0,0,0,700,624,76,596,510,86,142,136,6,0,0,0,464,372,92,1410,1152,258,3182,2566,616,946,658,288,0,0,0,374,318,56
B0123A,29,573,District - Mandya,4,00,Clerks,Rural,4702,3954,748,32,32,0,0,0,0,0,0,0,786,700,86,100,80,20,42,30,12,0,0,0,420,362,58,350,310,40,74,72,2,0,0,0,198,154,44,624,530,94,1444,1218,226,456,320,136,0,0,0,176,146,30
B0123A,29,573,District - Mandya,4,00,Clerks,Urban,4854,3834,1020,30,30,0,0,0,0,0,0,0,552,436,116,174,126,48,26,18,8,0,0,0,280,262,18,246,200,46,68,64,4,0,0,0,266,218,48,786,622,164,1738,1348,390,490,338,152,0,0,0,198,172,26
B0123A,29,573,District - Mandya,4,41,Office Clerks,Total,8468,6808,1660,56,56,0,0,0,0,0,0,0,1306,1122,184,230,170,60,56,42,14,0,0,0,526,450,76,580,494,86,38,38,0,0,0,0,368,292,76,1120,890,230,2952,2344,608,902,632,270,0,0,0,334,278,56
B0123A,29,573,District - Mandya,4,41,Office Clerks,Rural,4172,3472,700,32,32,0,0,0,0,0,0,0,778,692,86,62,50,12,30,24,6,0,0,0,378,320,58,340,300,40,26,26,0,0,0,0,164,122,42,502,426,76,1260,1040,220,438,308,130,0,0,0,162,132,30
B0123A,29,573,District - Mandya,4,41,Office Clerks,Urban,4296,3336,960,24,24,0,0,0,0,0,0,0,528,430,98,168,120,48,26,18,8,0,0,0,148,130,18,240,194,46,12,12,0,0,0,0,204,170,34,618,464,154,1692,1304,388,464,324,140,0,0,0,172,146,26
B0123A,29,573,District - Mandya,4,42,Customer Services Clerks,Total,1088,980,108,6,6,0,0,0,0,0,0,0,32,14,18,44,36,8,12,6,6,0,0,0,174,174,0,16,16,0,104,98,6,0,0,0,96,80,16,290,262,28,230,222,8,44,26,18,0,0,0,40,40,0
B0123A,29,573,District - Mandya,4,42,Customer Services Clerks,Rural,530,482,48,0,0,0,0,0,0,0,0,0,8,8,0,38,30,8,12,6,6,0,0,0,42,42,0,10,10,0,48,46,2,0,0,0,34,32,2,122,104,18,184,178,6,18,12,6,0,0,0,14,14,0
B0123A,29,573,District - Mandya,4,42,Customer Services Clerks,Urban,558,498,60,6,6,0,0,0,0,0,0,0,24,6,18,6,6,0,0,0,0,0,0,0,132,132,0,6,6,0,56,52,4,0,0,0,62,48,14,168,158,10,46,44,2,26,14,12,0,0,0,26,26,0
B0123A,29,573,District - Mandya,5,00,Service Workers and Shop & Market Sales Workers,Total,42498,34110,8388,190,172,18,12,12,0,0,0,0,974,868,106,62,42,20,74,72,2,0,0,0,24976,21522,3454,1172,1050,122,5498,4508,990,0,0,0,94,80,14,380,340,40,2870,2512,358,3468,542,2926,0,0,0,2728,2390,338
B0123A,29,573,District - Mandya,5,00,Service Workers and Shop & Market Sales Workers,Rural,21756,16388,5368,122,114,8,12,12,0,0,0,0,518,450,68,26,18,8,36,36,0,0,0,0,10946,9214,1732,642,572,70,3316,2648,668,0,0,0,48,40,8,160,140,20,1342,1188,154,2808,374,2434,0,0,0,1780,1582,198
B0123A,29,573,District - Mandya,5,00,Service Workers and Shop & Market Sales Workers,Urban,20742,17722,3020,68,58,10,0,0,0,0,0,0,456,418,38,36,24,12,38,36,2,0,0,0,14030,12308,1722,530,478,52,2182,1860,322,0,0,0,46,40,6,220,200,20,1528,1324,204,660,168,492,0,0,0,948,808,140
B0123A,29,573,District - Mandya,5,51,Personal and Protective Service Workers,Total,15154,10518,4636,24,20,4,0,0,0,0,0,0,172,122,50,44,24,20,54,52,2,0,0,0,146,138,8,1150,1034,116,4620,3800,820,0,0,0,38,30,8,288,250,38,2692,2352,340,3438,518,2920,0,0,0,2488,2178,310
B0123A,29,573,District - Mandya,5,51,Personal and Protective Service Workers,Rural,9656,6224,3432,20,18,2,0,0,0,0,0,0,124,90,34,14,6,8,34,34,0,0,0,0,100,96,4,630,566,64,2886,2336,550,0,0,0,22,14,8,130,112,18,1244,1108,136,2792,362,2430,0,0,0,1660,1482,178
B0123A,29,573,District - Mandya,5,51,Personal and Protective Service Workers,Urban,5498,4294,1204,4,2,2,0,0,0,0,0,0,48,32,16,30,18,12,20,18,2,0,0,0,46,42,4,520,468,52,1734,1464,270,0,0,0,16,16,0,158,138,20,1448,1244,204,646,156,490,0,0,0,828,696,132
B0123A,29,573,District - Mandya,5,52,"Models, Sales Persons and Demonstrators",Total,27344,23592,3752,166,152,14,12,12,0,0,0,0,802,746,56,18,18,0,20,20,0,0,0,0,24830,21384,3446,22,16,6,878,708,170,0,0,0,56,50,6,92,90,2,178,160,18,30,24,6,0,0,0,240,212,28
B0123A,29,573,District - Mandya,5,52,"Models, Sales Persons and Demonstrators",Rural,12100,10164,1936,102,96,6,12,12,0,0,0,0,394,360,34,12,12,0,2,2,0,0,0,0,10846,9118,1728,12,6,6,430,312,118,0,0,0,26,26,0,30,28,2,98,80,18,16,12,4,0,0,0,120,100,20
B0123A,29,573,District - Mandya,5,52,"Models, Sales Persons and Demonstrators",Urban,15244,13428,1816,64,56,8,0,0,0,0,0,0,408,386,22,6,6,0,18,18,0,0,0,0,13984,12266,1718,10,10,0,448,396,52,0,0,0,30,24,6,62,62,0,80,80,0,14,12,2,0,0,0,120,112,8
B0123A,29,573,District - Mandya,6,00,Skilled Agricultural and Fishery Workers,Total,9520,5860,3660,8612,5110,3502,0,0,0,0,0,0,310,276,34,0,0,0,0,0,0,0,0,0,180,158,22,0,0,0,6,6,0,0,0,0,8,6,2,38,24,14,264,210,54,24,14,10,0,0,0,78,56,22
B0123A,29,573,District - Mandya,6,00,Skilled Agricultural and Fishery Workers,Rural,7110,3858,3252,6618,3446,3172,0,0,0,0,0,0,154,136,18,0,0,0,0,0,0,0,0,0,122,102,20,0,0,0,6,6,0,0,0,0,8,6,2,20,18,2,114,100,14,16,8,8,0,0,0,52,36,16
B0123A,29,573,District - Mandya,6,00,Skilled Agricultural and Fishery Workers,Urban,2410,2002,408,1994,1664,330,0,0,0,0,0,0,156,140,16,0,0,0,0,0,0,0,0,0,58,56,2,0,0,0,0,0,0,0,0,0,0,0,0,18,6,12,150,110,40,8,6,2,0,0,0,26,20,6
B0123A,29,573,District - Mandya,6,61,Market Oriented Skilled Agricultural and Fishery Workers,Total,9518,5858,3660,8610,5108,3502,0,0,0,0,0,0,310,276,34,0,0,0,0,0,0,0,0,0,180,158,22,0,0,0,6,6,0,0,0,0,8,6,2,38,24,14,264,210,54,24,14,10,0,0,0,78,56,22
B0123A,29,573,District - Mandya,6,61,Market Oriented Skilled Agricultural and Fishery Workers,Rural,7108,3856,3252,6616,3444,3172,0,0,0,0,0,0,154,136,18,0,0,0,0,0,0,0,0,0,122,102,20,0,0,0,6,6,0,0,0,0,8,6,2,20,18,2,114,100,14,16,8,8,0,0,0,52,36,16
B0123A,29,573,District - Mandya,6,61,Market Oriented Skilled Agricultural and Fishery Workers,Urban,2410,2002,408,1994,1664,330,0,0,0,0,0,0,156,140,16,0,0,0,0,0,0,0,0,0,58,56,2,0,0,0,0,0,0,0,0,0,0,0,0,18,6,12,150,110,40,8,6,2,0,0,0,26,20,6
B0123A,29,573,District - Mandya,6,62,Subsistence Agricultural and Fishery Workers,Total,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0123A,29,573,District - Mandya,6,62,Subsistence Agricultural and Fishery Workers,Rural,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0123A,29,573,District - Mandya,6,62,Subsistence Agricultural and Fishery Workers,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B0123A,29,573,District - Mandya,7,00,Craft and Related Trades Workers,Total,41496,31042,10454,128,108,20,3148,2252,896,2606,848,1758,19106,12766,6340,946,898,48,9610,8604,1006,0,0,0,3318,3150,168,448,416,32,28,14,14,0,0,0,430,400,30,62,60,2,326,304,22,76,48,28,58,48,10,1206,1126,80
B0123A,29,573,District - Mandya,7,00,Craft and Related Trades Workers,Rural,23440,17782,5658,78,64,14,2982,2152,830,1408,684,724,11286,7876,3410,594,574,20,4714,4260,454,0,0,0,1152,1056,96,192,170,22,26,14,12,0,0,0,190,174,16,20,18,2,184,182,2,46,30,16,34,24,10,534,504,30
B0123A,29,573,District - Mandya,7,00,Craft and Related Trades Workers,Urban,18056,13260,4796,50,44,6,166,100,66,1198,164,1034,7820,4890,2930,352,324,28,4896,4344,552,0,0,0,2166,2094,72,256,246,10,2,0,2,0,0,0,240,226,14,42,42,0,142,122,20,30,18,12,24,24,0,672,622,50
B0123A,29,573,District - Mandya,7,71,Extraction and Building Trades Workers,Total,16828,14834,1994,54,54,0,3060,2190,870,0,0,0,4204,4138,66,94,94,0,8926,7928,998,0,0,0,184,166,18,20,12,8,6,0,6,0,0,0,6,6,0,24,24,0,64,64,0,14,12,2,0,0,0,172,146,26
B0123A,29,573,District - Mandya,7,71,Extraction and Building Trades Workers,Rural,10602,9254,1348,34,34,0,2900,2096,804,0,0,0,2990,2942,48,60,60,0,4388,3940,448,0,0,0,80,62,18,14,6,8,6,0,6,0,0,0,6,6,0,12,12,0,26,26,0,14,12,2,0,0,0,72,58,14
B0123A,29,573,District - Mandya,7,71,Extraction and Building Trades Workers,Urban,6226,5580,646,20,20,0,160,94,66,0,0,0,1214,1196,18,34,34,0,4538,3988,550,0,0,0,104,104,0,6,6,0,0,0,0,0,0,0,0,0,0,12,12,0,38,38,0,0,0,0,0,0,0,100,88,12
B0123A,29,573,District - Mandya,7,72,"Metal, Machinery and Related Trades Workers",Total,8690,8384,306,34,34,0,0,0,0,126,120,6,2572,2470,102,852,804,48,676,668,8,0,0,0,2546,2508,38,402,378,24,0,0,0,0,0,0,412,382,30,6,6,0,226,210,16,30,24,6,2,0,2,806,780,26
