Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0825STA,29,582,Chikkaballapura,1,13,130,1306,"General Managers in Transport, Storage and Communications",2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,2,00,000,0000,Professionals,288,206,82,140,102,38,148,104,44
B0825STA,29,582,Chikkaballapura,2,21,000,0000,"Physical, Mathematical and Engineering Science Professionals",72,60,12,28,26,2,44,34,10
B0825STA,29,582,Chikkaballapura,2,21,211,0000,"Physicists, Chemists and Related Professionals",2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,2,21,211,2119,"Physical Scientists, N.E.C.",2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,2,21,212,0000,"Mathematicians, Statisticians and Related Professionals",2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,2,21,212,2122,Statisticians,2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,2,21,213,0000,Computing Professionals,24,14,10,10,8,2,14,6,8
B0825STA,29,582,Chikkaballapura,2,21,213,2132,Computer Programmers,10,8,2,4,4,0,6,4,2
B0825STA,29,582,Chikkaballapura,2,21,213,2139,"Computer Professionals, N.E.C.",14,6,8,6,4,2,8,2,6
B0825STA,29,582,Chikkaballapura,2,21,214,0000,"Architects, Engineers and Related Professionals",44,42,2,16,16,0,28,26,2
B0825STA,29,582,Chikkaballapura,2,21,214,2142,Civil Engineers,6,6,0,0,0,0,6,6,0
B0825STA,29,582,Chikkaballapura,2,21,214,2143,Electrical Engineers,10,10,0,8,8,0,2,2,0
B0825STA,29,582,Chikkaballapura,2,21,214,2145,Mechanical Engineers,4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,2,21,214,2148,Cartographers and Surveyors,6,6,0,0,0,0,6,6,0
B0825STA,29,582,Chikkaballapura,2,21,214,2149,"Architects, Engineers and Related Professionals, N.E.C.",18,16,2,6,6,0,12,10,2
B0825STA,29,582,Chikkaballapura,2,22,000,0000,Life Science and Health Professionals,38,22,16,20,14,6,18,8,10
B0825STA,29,582,Chikkaballapura,2,22,221,0000,Life Science Professionals,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,2,22,221,2212,"Pharmacologists, Pathologists and Related Professionals",2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,2,22,222,0000,Health Professionals (except Nursing),36,20,16,18,12,6,18,8,10
B0825STA,29,582,Chikkaballapura,2,22,222,2221,"Physicians and Surgeons, Allopathic",14,6,8,6,4,2,8,2,6
B0825STA,29,582,Chikkaballapura,2,22,222,2224,"Physicians and Surgeons, Unani",2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,2,22,222,2225,Dental Specialists,2,0,2,0,0,0,2,0,2
B0825STA,29,582,Chikkaballapura,2,22,222,2226,Veterinarians,10,8,2,4,4,0,6,4,2
B0825STA,29,582,Chikkaballapura,2,22,222,2229,"Health Professionals (except Nursing), N.E.C.",8,4,4,6,2,4,2,2,0
B0825STA,29,582,Chikkaballapura,2,23,000,0000,Teaching Professionals,72,52,20,36,28,8,36,24,12
B0825STA,29,582,Chikkaballapura,2,23,231,0000,"College, University and Higher Education Teaching Professionals",50,42,8,28,24,4,22,18,4
B0825STA,29,582,Chikkaballapura,2,23,231,2310,"College, University and Higher Education Teaching Professionals",50,42,8,28,24,4,22,18,4
B0825STA,29,582,Chikkaballapura,2,23,232,0000,Secondary Education Teaching Professionals,8,2,6,2,0,2,6,2,4
B0825STA,29,582,Chikkaballapura,2,23,232,2320,Senior Secondary and Secondary School Teaching Professionals,8,2,6,2,0,2,6,2,4
B0825STA,29,582,Chikkaballapura,2,23,233,0000,Other Teaching Professionals,14,8,6,6,4,2,8,4,4
B0825STA,29,582,Chikkaballapura,2,23,233,2331,Education Methods Specialists,6,6,0,2,2,0,4,4,0
B0825STA,29,582,Chikkaballapura,2,23,233,2339,"Teaching Professionals, N.E.C.",8,2,6,4,2,2,4,0,4
B0825STA,29,582,Chikkaballapura,2,24,000,0000,Other Professionals,106,72,34,56,34,22,50,38,12
B0825STA,29,582,Chikkaballapura,2,24,241,0000,Business Professionals,32,24,8,10,6,4,22,18,4
B0825STA,29,582,Chikkaballapura,2,24,241,2411,Accountants,32,24,8,10,6,4,22,18,4
B0825STA,29,582,Chikkaballapura,2,24,242,0000,Legal Professionals,18,16,2,8,6,2,10,10,0
B0825STA,29,582,Chikkaballapura,2,24,242,2421,Lawyers,14,12,2,6,4,2,8,8,0
B0825STA,29,582,Chikkaballapura,2,24,242,2429,"Legal Professionals, N.E.C.",4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,2,24,243,0000,"Archivists, Librarians and Related Information Professionals",10,6,4,6,4,2,4,2,2
B0825STA,29,582,Chikkaballapura,2,24,243,2432,Librarians and Related Information Professionals,10,6,4,6,4,2,4,2,2
B0825STA,29,582,Chikkaballapura,2,24,244,0000,Social Science and Related Professionals,22,4,18,18,4,14,4,0,4
B0825STA,29,582,Chikkaballapura,2,24,244,2446,Social Work Professionals,22,4,18,18,4,14,4,0,4
B0825STA,29,582,Chikkaballapura,2,24,245,0000,Writers and Creative or Performing Artists,8,6,2,2,2,0,6,4,2
B0825STA,29,582,Chikkaballapura,2,24,245,2451,"Authors, Journalists and Other Writers",2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,2,24,245,2452,"Sculptors, Painters and Related Artists",6,4,2,2,2,0,4,2,2
B0825STA,29,582,Chikkaballapura,2,24,246,0000,Religious Professionals,16,16,0,12,12,0,4,4,0
B0825STA,29,582,Chikkaballapura,2,24,246,2461,Ordained Religious Workers,14,14,0,10,10,0,4,4,0
B0825STA,29,582,Chikkaballapura,2,24,246,2462,Non-ordained Religious Workers,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,3,00,000,0000,Technicians and Associate Professionals,1144,626,518,734,354,380,410,272,138
B0825STA,29,582,Chikkaballapura,3,31,000,0000,Physical and Engineering Science Associate Professionals,64,62,2,30,28,2,34,34,0
B0825STA,29,582,Chikkaballapura,3,31,311,0000,Physical and Engineering Science Technicians,22,20,2,10,8,2,12,12,0
B0825STA,29,582,Chikkaballapura,3,31,311,3113,Electrical Engineering Technicians,4,4,0,0,0,0,4,4,0
B0825STA,29,582,Chikkaballapura,3,31,311,3114,Electronics and Telecommunications Engineering Technicians,4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,3,31,311,3119,"Physical and Engineering Science Technicians, N.E.C.",14,12,2,8,6,2,6,6,0
B0825STA,29,582,Chikkaballapura,3,31,312,0000,Computer Associate Professionals,6,6,0,2,2,0,4,4,0
B0825STA,29,582,Chikkaballapura,3,31,312,3121,Computer Assistants,6,6,0,2,2,0,4,4,0
B0825STA,29,582,Chikkaballapura,3,31,313,0000,Optical and Electronic Equipment Operators,34,34,0,16,16,0,18,18,0
B0825STA,29,582,Chikkaballapura,3,31,313,3131,Photographers and Image and Sound Recording Equipment Operators,34,34,0,16,16,0,18,18,0
B0825STA,29,582,Chikkaballapura,3,31,314,0000,Ship and Aircraft Controllers and Technicians,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,3,31,314,3144,Air Traffic Controller,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,3,32,000,0000,Life Science and Health Associate Professionals,344,36,308,280,20,260,64,16,48
B0825STA,29,582,Chikkaballapura,3,32,322,0000,Modern Health Associate Professionals (except Nursing),30,24,6,12,8,4,18,16,2
B0825STA,29,582,Chikkaballapura,3,32,322,3221,Medical Assistants,16,10,6,6,2,4,10,8,2
B0825STA,29,582,Chikkaballapura,3,32,322,3222,Sanitarians,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,3,32,322,3227,Veterinary Assistants,2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,3,32,322,3228,Pharmaceutical Assistants,10,10,0,4,4,0,6,6,0
B0825STA,29,582,Chikkaballapura,3,32,323,0000,Nursing and Midwifery Associate Professionals,314,12,302,268,12,256,46,0,46
B0825STA,29,582,Chikkaballapura,3,32,323,3231,Nursing Associate Professionals,58,4,54,44,4,40,14,0,14
B0825STA,29,582,Chikkaballapura,3,32,323,3232,Midwifery Associate Professionals,256,8,248,224,8,216,32,0,32
B0825STA,29,582,Chikkaballapura,3,33,000,0000,Teaching Associate Professionals,516,330,186,286,184,102,230,146,84
B0825STA,29,582,Chikkaballapura,3,33,331,0000,Middle and Primary Education Teaching Associate Professionals,510,326,184,282,182,100,228,144,84
B0825STA,29,582,Chikkaballapura,3,33,331,3311,Middle School Teaching Associate Professionals,32,18,14,16,8,8,16,10,6
B0825STA,29,582,Chikkaballapura,3,33,331,3312,Primary School Education Teaching Associate Professionals,478,308,170,266,174,92,212,134,78
B0825STA,29,582,Chikkaballapura,3,33,334,0000,Other Teaching Associate Professionals,6,4,2,4,2,2,2,2,0
B0825STA,29,582,Chikkaballapura,3,33,334,3340,Other Teaching Associate Professionals,6,4,2,4,2,2,2,2,0
B0825STA,29,582,Chikkaballapura,3,34,000,0000,Other Associate Professionals,220,198,22,138,122,16,82,76,6
B0825STA,29,582,Chikkaballapura,3,34,341,0000,Finance and Sales Associate Professionals,62,56,6,30,26,4,32,30,2
B0825STA,29,582,Chikkaballapura,3,34,341,3411,Securities and Finance Dealers and Brokers,28,24,4,10,8,2,18,16,2
B0825STA,29,582,Chikkaballapura,3,34,341,3412,Insurance Representatives,18,18,0,12,12,0,6,6,0
B0825STA,29,582,Chikkaballapura,3,34,341,3413,Estate Agents,6,4,2,2,0,2,4,4,0
B0825STA,29,582,Chikkaballapura,3,34,341,3415,Technical and Commercial Sales Representatives,6,6,0,4,4,0,2,2,0
B0825STA,29,582,Chikkaballapura,3,34,341,3417,"Appraisers, Valuers and Auctioneers",4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,3,34,343,0000,Administrative Associate Professionals,42,40,2,26,24,2,16,16,0
B0825STA,29,582,Chikkaballapura,3,34,343,3431,Administrative Secretaries and Related Associate Professionals,38,36,2,24,22,2,14,14,0
B0825STA,29,582,Chikkaballapura,3,34,343,3432,Legal and Related Business Associate Professionals,4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,3,34,344,0000,"Customs, Tax and Related Govt. Associate Professionals",66,58,8,56,48,8,10,10,0
B0825STA,29,582,Chikkaballapura,3,34,344,3442,Govt. Tax and Excise Officials,2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,3,34,344,3443,Government Social Benefits Officials,60,52,8,54,46,8,6,6,0
B0825STA,29,582,Chikkaballapura,3,34,344,3449,"Customs, Tax and Related Govt. Associate Professionals, N.E.C.",4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,3,34,345,0000,Police Inspectors and Detectives,18,16,2,4,4,0,14,12,2
B0825STA,29,582,Chikkaballapura,3,34,345,3450,Police Inspectors and Detectives,18,16,2,4,4,0,14,12,2
B0825STA,29,582,Chikkaballapura,3,34,347,0000,"Artistic, Entertainment and Sports Associate Professionals",32,28,4,22,20,2,10,8,2
B0825STA,29,582,Chikkaballapura,3,34,347,3471,Decorators and Commercial Designers,14,14,0,10,10,0,4,4,0
B0825STA,29,582,Chikkaballapura,3,34,347,3474,"Clowns, Magicians, Acrobats and Related Associate Professionals",4,2,2,4,2,2,0,0,0
B0825STA,29,582,Chikkaballapura,3,34,347,3475,"Athletes, Sports Persons and Related Associate Professionals",14,12,2,8,8,0,6,4,2
B0825STA,29,582,Chikkaballapura,4,00,000,0000,Clerks,398,338,60,234,200,34,164,138,26
B0825STA,29,582,Chikkaballapura,4,41,000,0000,Office Clerks,334,278,56,200,168,32,134,110,24
B0825STA,29,582,Chikkaballapura,4,41,411,0000,Secretaries and Key Board- Operating Clerks,84,64,20,48,38,10,36,26,10
B0825STA,29,582,Chikkaballapura,4,41,411,4111,Stenographers and Typists,10,6,4,2,0,2,8,6,2
B0825STA,29,582,Chikkaballapura,4,41,411,4112,Word Processor and Related Operators,32,20,12,18,14,4,14,6,8
B0825STA,29,582,Chikkaballapura,4,41,411,4113,Data Entry Operators,4,4,0,0,0,0,4,4,0
B0825STA,29,582,Chikkaballapura,4,41,411,4114,Calculating Machine Operators,4,2,2,4,2,2,0,0,0
B0825STA,29,582,Chikkaballapura,4,41,411,4115,Secretaries,34,32,2,24,22,2,10,10,0
B0825STA,29,582,Chikkaballapura,4,41,412,0000,Numerical Clerks,42,38,4,28,26,2,14,12,2
B0825STA,29,582,Chikkaballapura,4,41,412,4121,Accounting and Book Keeping Clerks,42,38,4,28,26,2,14,12,2
B0825STA,29,582,Chikkaballapura,4,41,413,0000,Material Recording & Transport Clerks,4,2,2,4,2,2,0,0,0
B0825STA,29,582,Chikkaballapura,4,41,413,4131,Stock Clerks,4,2,2,4,2,2,0,0,0
B0825STA,29,582,Chikkaballapura,4,41,414,0000,"Library, Mail and Related Clerks",16,14,2,12,10,2,4,4,0
B0825STA,29,582,Chikkaballapura,4,41,414,4142,Mail Carriers and Sorting Clerks,16,14,2,12,10,2,4,4,0
B0825STA,29,582,Chikkaballapura,4,41,419,0000,Other Office Clerks,188,160,28,108,92,16,80,68,12
B0825STA,29,582,Chikkaballapura,4,41,419,4190,Other Office Clerks,188,160,28,108,92,16,80,68,12
B0825STA,29,582,Chikkaballapura,4,42,000,0000,Customer Services Clerks,64,60,4,34,32,2,30,28,2
B0825STA,29,582,Chikkaballapura,4,42,421,0000,"Cashiers, Tellers and Related Clerks",54,52,2,26,26,0,28,26,2
B0825STA,29,582,Chikkaballapura,4,42,421,4211,Cashiers and Ticket Clerks,28,26,2,4,4,0,24,22,2
B0825STA,29,582,Chikkaballapura,4,42,421,4215,Debt Collectors and Related Workers,26,26,0,22,22,0,4,4,0
B0825STA,29,582,Chikkaballapura,4,42,422,0000,Client Information Clerks,10,8,2,8,6,2,2,2,0
B0825STA,29,582,Chikkaballapura,4,42,422,4221,Receptionists and Information Clerks,2,0,2,2,0,2,0,0,0
B0825STA,29,582,Chikkaballapura,4,42,422,4222,Telephone Switch Board Operators,8,8,0,6,6,0,2,2,0
B0825STA,29,582,Chikkaballapura,5,00,000,0000,Service Workers and Shop & Market Sales Workers,2178,1436,742,1492,922,570,686,514,172
B0825STA,29,582,Chikkaballapura,5,51,000,0000,Personal and Protective Service Workers,844,402,442,624,250,374,220,152,68
B0825STA,29,582,Chikkaballapura,5,51,511,0000,"Travel Attendants, Guides and Related Workers",106,92,14,78,70,8,28,22,6
B0825STA,29,582,Chikkaballapura,5,51,511,5112,Transport Conductors,102,88,14,74,66,8,28,22,6
B0825STA,29,582,Chikkaballapura,5,51,511,5113,Travel Guides and Ground Hosts,4,4,0,4,4,0,0,0,0
B0825STA,29,582,Chikkaballapura,5,51,512,0000,House Keeping and Restaurant Services Workers,446,120,326,360,68,292,86,52,34
B0825STA,29,582,Chikkaballapura,5,51,512,5121,House Keepers and Related Workers,48,34,14,18,14,4,30,20,10
B0825STA,29,582,Chikkaballapura,5,51,512,5122,Cooks,378,68,310,334,48,286,44,20,24
B0825STA,29,582,Chikkaballapura,5,51,512,5123,Waiters and Bartenders,20,18,2,8,6,2,12,12,0
B0825STA,29,582,Chikkaballapura,5,51,513,0000,Personal Care Workers,176,90,86,126,64,62,50,26,24
B0825STA,29,582,Chikkaballapura,5,51,513,5131,Child Care Workers,78,2,76,56,2,54,22,0,22
B0825STA,29,582,Chikkaballapura,5,51,513,5132,Institution Based Personal Care Workers,98,88,10,70,62,8,28,26,2
B0825STA,29,582,Chikkaballapura,5,51,514,0000,Other Personal Services Workers,8,4,4,4,2,2,4,2,2
B0825STA,29,582,Chikkaballapura,5,51,514,5141,"Hair Dressers, Barbers, Beauticians and Related Workers",8,4,4,4,2,2,4,2,2
B0825STA,29,582,Chikkaballapura,5,51,515,0000,"Astrologers, Fortune-tellers and Related Workers",8,6,2,2,0,2,6,6,0
B0825STA,29,582,Chikkaballapura,5,51,515,5151,Astrologers and Related Workers,8,6,2,2,0,2,6,6,0
B0825STA,29,582,Chikkaballapura,5,51,516,0000,Protective Services Workers,100,90,10,54,46,8,46,44,2
B0825STA,29,582,Chikkaballapura,5,51,516,5161,Fire Fighters,2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,5,51,516,5162,Police Officers,88,80,8,46,40,6,42,40,2
B0825STA,29,582,Chikkaballapura,5,51,516,5169,"Protective Services Workers, N.E.C.",10,8,2,8,6,2,2,2,0
B0825STA,29,582,Chikkaballapura,5,52,000,0000,"Models, Sales Persons and Demonstrators",1334,1034,300,868,672,196,466,362,104
B0825STA,29,582,Chikkaballapura,5,52,522,0000,Shop Salespersons and Demons Trators,1320,1020,300,862,666,196,458,354,104
B0825STA,29,582,Chikkaballapura,5,52,522,5220,Shop Salespersons and Demonstrators,1320,1020,300,862,666,196,458,354,104
B0825STA,29,582,Chikkaballapura,5,52,523,0000,Stall and Market Salespersons,14,14,0,6,6,0,8,8,0
B0825STA,29,582,Chikkaballapura,5,52,523,5230,Stall and Market Salespersons,14,14,0,6,6,0,8,8,0
B0825STA,29,582,Chikkaballapura,6,00,000,0000,Skilled Agricultural and Fishery Workers,1662,822,840,1562,756,806,100,66,34
B0825STA,29,582,Chikkaballapura,6,61,000,0000,Market Oriented Skilled Agricultural and Fishery Workers,1662,822,840,1562,756,806,100,66,34
B0825STA,29,582,Chikkaballapura,6,61,611,0000,Market Gardners & Crop Growers,184,132,52,158,110,48,26,22,4
B0825STA,29,582,Chikkaballapura,6,61,611,6111,Field Crop and Vegetable Growers,164,120,44,140,98,42,24,22,2
B0825STA,29,582,Chikkaballapura,6,61,611,6112,Tree and Shrub Crop Growers,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,6,61,611,6113,"Gardeners, Horticultural and Nursery Growers",18,10,8,16,10,6,2,0,2
B0825STA,29,582,Chikkaballapura,6,61,612,0000,Market –oriented Animal Producers and Related Workers,1316,558,758,1256,528,728,60,30,30
B0825STA,29,582,Chikkaballapura,6,61,612,6121,Dairy and Livestock Producers,1172,472,700,1124,450,674,48,22,26
B0825STA,29,582,Chikkaballapura,6,61,612,6122,Poultry Producers,24,16,8,20,14,6,4,2,2
B0825STA,29,582,Chikkaballapura,6,61,612,6123,Apiarists and Sericulturists,120,70,50,112,64,48,8,6,2
B0825STA,29,582,Chikkaballapura,6,61,614,0000,Forestry and Related Workers,152,124,28,138,110,28,14,14,0
B0825STA,29,582,Chikkaballapura,6,61,614,6141,Forestry Workers and Loggers,152,124,28,138,110,28,14,14,0
B0825STA,29,582,Chikkaballapura,6,61,615,0000,"Fishery Workers, Hunters and Trappers",10,8,2,10,8,2,0,0,0
B0825STA,29,582,Chikkaballapura,6,61,615,6152,Inland and Coastal Water Fishery Workers,10,8,2,10,8,2,0,0,0
B0825STA,29,582,Chikkaballapura,7,00,000,0000,Craft and Related Trades Workers,3478,2814,664,2254,1826,428,1224,988,236
B0825STA,29,582,Chikkaballapura,7,71,000,0000,Extraction and Building Trades Workers,1870,1720,150,1164,1082,82,706,638,68
B0825STA,29,582,Chikkaballapura,7,71,711,0000,"Miners, Shotfirers, Stone Cutters and Carvers",208,166,42,204,162,42,4,4,0
B0825STA,29,582,Chikkaballapura,7,71,711,7111,Mines and Quarry Workers,138,114,24,138,114,24,0,0,0
B0825STA,29,582,Chikkaballapura,7,71,711,7113,"Stone Splitters, Cutters and Carvers",66,48,18,62,44,18,4,4,0
B0825STA,29,582,Chikkaballapura,7,71,711,7119,"Miners, Quarry Workers, Shot Firers and Blasters Stone Splitters, Cutters and Carvers, N.E.C.",4,4,0,4,4,0,0,0,0
B0825STA,29,582,Chikkaballapura,7,71,712,0000,Building Frame and Related Trades Workers,1388,1284,104,808,770,38,580,514,66
B0825STA,29,582,Chikkaballapura,7,71,712,7122,Bricklayer and Stone Masons,1228,1124,104,696,658,38,532,466,66
B0825STA,29,582,Chikkaballapura,7,71,712,7123,"Concrete Placers, Concrete Finishers and Related Workers",8,8,0,4,4,0,4,4,0
B0825STA,29,582,Chikkaballapura,7,71,712,7124,Carpenters and Joiners,152,152,0,108,108,0,44,44,0
B0825STA,29,582,Chikkaballapura,7,71,713,0000,Building Finishers and Related Trades Workers,132,130,2,82,82,0,50,48,2
B0825STA,29,582,Chikkaballapura,7,71,713,7131,Roofers,4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,7,71,713,7132,Floor Layers and Tile Setters,18,18,0,14,14,0,4,4,0
B0825STA,29,582,Chikkaballapura,7,71,713,7133,Plasterers,4,4,0,0,0,0,4,4,0
B0825STA,29,582,Chikkaballapura,7,71,713,7136,Plumbers and Pipe Fitters,16,14,2,8,8,0,8,6,2
B0825STA,29,582,Chikkaballapura,7,71,713,7137,Building and Related Electricians,62,62,0,42,42,0,20,20,0
B0825STA,29,582,Chikkaballapura,7,71,713,7138,Supervisors in Building Finishing and Related Trades Workers,28,28,0,16,16,0,12,12,0
B0825STA,29,582,Chikkaballapura,7,71,714,0000,"Painters, Building Structure Cleaners and Related Trades Workers",142,140,2,70,68,2,72,72,0
B0825STA,29,582,Chikkaballapura,7,71,714,7141,Painters and Related Workers,94,94,0,48,48,0,46,46,0
B0825STA,29,582,Chikkaballapura,7,71,714,7142,Varnishers and Related Painters,48,46,2,22,20,2,26,26,0
B0825STA,29,582,Chikkaballapura,7,72,000,0000,"Metal, Machinery and Related Trades Workers",376,374,2,196,196,0,180,178,2
B0825STA,29,582,Chikkaballapura,7,72,721,0000,"Metal Moulders, Welders, Sheet Metal Workers, Structural Metal Preparers and Related Trades Workers",46,46,0,32,32,0,14,14,0
B0825STA,29,582,Chikkaballapura,7,72,721,7211,Metal Moulders and Core Makers,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,7,72,721,7212,Welders and Flame Cutters,12,12,0,4,4,0,8,8,0
B0825STA,29,582,Chikkaballapura,7,72,721,7213,Sheet Metal Workers,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,7,72,721,7214,Structural Metal Preparers and Erectors,30,30,0,24,24,0,6,6,0
B0825STA,29,582,Chikkaballapura,7,72,722,0000,"Blacksmith, Tool Makers and Related Trades Workers",18,16,2,12,12,0,6,4,2
B0825STA,29,582,Chikkaballapura,7,72,722,7221,"Blacksmiths, Hammersmiths and Forging Press Workers",18,16,2,12,12,0,6,4,2
B0825STA,29,582,Chikkaballapura,7,72,723,0000,Machinery Mechanics and Fitters,148,148,0,80,80,0,68,68,0
B0825STA,29,582,Chikkaballapura,7,72,723,7231,Motor Vehicle Mechanics and Fitters,128,128,0,66,66,0,62,62,0
B0825STA,29,582,Chikkaballapura,7,72,723,7233,Agricultural or Industrial Machinery Mechanics and Fitters,20,20,0,14,14,0,6,6,0
B0825STA,29,582,Chikkaballapura,7,72,724,0000,Electrical and Electronic Equipment Mechanics and Fitters,164,164,0,72,72,0,92,92,0
B0825STA,29,582,Chikkaballapura,7,72,724,7241,Electrical Mechanics and Fitters,10,10,0,8,8,0,2,2,0
B0825STA,29,582,Chikkaballapura,7,72,724,7243,Electronic Mechanics and Servicers,18,18,0,8,8,0,10,10,0
B0825STA,29,582,Chikkaballapura,7,72,724,7244,Telegraph and Telephone Installers and Servicers,10,10,0,6,6,0,4,4,0
B0825STA,29,582,Chikkaballapura,7,72,724,7245,"Electrical Line Installers, Repairers and Cable Jointers",116,116,0,48,48,0,68,68,0
B0825STA,29,582,Chikkaballapura,7,72,724,7248,"Supervisors and Foremen, Electrical and Electronic Equipment Mechanics and Fitters",8,8,0,2,2,0,6,6,0
B0825STA,29,582,Chikkaballapura,7,72,724,7249,"Electrical and Electronic Equipment Mechanics and Fitters and Related Workers, N.E.C.",2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,7,73,000,0000,"Precision, Handicraft, Printing and Related Trades Workers",34,32,2,26,24,2,8,8,0
B0825STA,29,582,Chikkaballapura,7,73,731,0000,Precision Workers in Metal and Related Materials,8,8,0,2,2,0,6,6,0
B0825STA,29,582,Chikkaballapura,7,73,731,7311,Precision Instrument Makers and Repairers,6,6,0,2,2,0,4,4,0
B0825STA,29,582,Chikkaballapura,7,73,731,7313,Jewellery and Precision Metal Workers,2,2,0,0,0,0,2,2,0
B0825STA,29,582,Chikkaballapura,7,73,732,0000,"Potters, Glass Makers and Related Trades Workers",22,20,2,22,20,2,0,0,0
B0825STA,29,582,Chikkaballapura,7,73,732,7321,"Abrasive Wheel Formers, Potters and Related Workers",8,8,0,8,8,0,0,0,0
B0825STA,29,582,Chikkaballapura,7,73,732,7322,"Glass Makers, Cutters, Grinders and Finishers",2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,7,73,732,7329,"Glass Makers, Potters and Related Workers, N.E.C.",12,10,2,12,10,2,0,0,0
B0825STA,29,582,Chikkaballapura,7,73,734,0000,Printing and Related Trades Workers,4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,7,73,734,7346,"Silk Screen, Block and Textile Printers",4,4,0,2,2,0,2,2,0
B0825STA,29,582,Chikkaballapura,7,74,000,0000,Other Craft and Related Trades Workers,1198,688,510,868,524,344,330,164,166
B0825STA,29,582,Chikkaballapura,7,74,741,0000,Food Processing and Related Trades Workers,66,32,34,36,20,16,30,12,18
B0825STA,29,582,Chikkaballapura,7,74,741,7412,"Bakers, Pastry-cooks and Confectionery Makers",16,14,2,14,12,2,2,2,0
B0825STA,29,582,Chikkaballapura,7,74,741,7413,Dairy Products Makers,4,4,0,4,4,0,0,0,0
B0825STA,29,582,Chikkaballapura,7,74,741,7414,"Fruits, Vegetables and Related Preservers",36,12,24,10,2,8,26,10,16
B0825STA,29,582,Chikkaballapura,7,74,741,7416,Tobacco Preparers and Tobacco Products Makers,8,0,8,6,0,6,2,0,2
B0825STA,29,582,Chikkaballapura,7,74,741,7418,Supervisors and Foremen in Food Processing and Related Trades,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,7,74,742,0000,"Wood Treaters, Cabinet Makers and Related Trades Workers",304,192,112,166,118,48,138,74,64
B0825STA,29,582,Chikkaballapura,7,74,742,7422,Cabinet Makers and Related Workers,10,10,0,8,8,0,2,2,0
B0825STA,29,582,Chikkaballapura,7,74,742,7424,"Basketry Weavers, Brush Makers and Related Workers",294,182,112,158,110,48,136,72,64
B0825STA,29,582,Chikkaballapura,7,74,743,0000,"Textile, Garment and Related Trades Workers",828,464,364,666,386,280,162,78,84
B0825STA,29,582,Chikkaballapura,7,74,743,7431,Fibre Preparers,2,0,2,0,0,0,2,0,2
B0825STA,29,582,Chikkaballapura,7,74,743,7432,"Weavers, Knitters and Related Workers",110,100,10,88,82,6,22,18,4
B0825STA,29,582,Chikkaballapura,7,74,743,7433,"Tailors, Dress Makers and Hatters",694,350,344,556,290,266,138,60,78
B0825STA,29,582,Chikkaballapura,7,74,743,7434,Furriers and Related Workers,12,8,4,12,8,4,0,0,0
B0825STA,29,582,Chikkaballapura,7,74,743,7435,"Textile, Leather and Related Pattern Makers and Cutters",6,4,2,6,4,2,0,0,0
B0825STA,29,582,Chikkaballapura,7,74,743,7436,"Sewers, Embroiderers and Related Workers",2,0,2,2,0,2,0,0,0
B0825STA,29,582,Chikkaballapura,7,74,743,7437,Upholsterers and Related Workers,2,2,0,2,2,0,0,0,0
B0825STA,29,582,Chikkaballapura,8,00,000,0000,Plant and Machine Operators and Assemblers,1746,1608,138,1220,1146,74,526,462,64
