Table Name,State Code,District Code,State/District,Division,Sub-Division,Group,Family,NCO Name,Total - Persons,Total - Males,Total - Females,Rural - Persons,Rural - Males,Rural - Females,Urban - Persons,Urban - Males,Urban - Females
B0625SCA,29,575,Dakshina Kannada,2,23,232,0000,Secondary Education Teaching Professionals,137,55,82,70,32,38,67,23,44
B0625SCA,29,575,Dakshina Kannada,2,23,232,2320,Senior Secondary and Secondary School Teaching Professionals,137,55,82,70,32,38,67,23,44
B0625SCA,29,575,Dakshina Kannada,2,23,233,0000,Other Teaching Professionals,33,12,21,17,6,11,16,6,10
B0625SCA,29,575,Dakshina Kannada,2,23,233,2331,Education Methods Specialists,5,0,5,0,0,0,5,0,5
B0625SCA,29,575,Dakshina Kannada,2,23,233,2339,"Teaching Professionals, N.E.C.",28,12,16,17,6,11,11,6,5
B0625SCA,29,575,Dakshina Kannada,2,24,000,0000,Other Professionals,477,344,133,243,186,57,234,158,76
B0625SCA,29,575,Dakshina Kannada,2,24,241,0000,Business Professionals,110,75,35,39,27,12,71,48,23
B0625SCA,29,575,Dakshina Kannada,2,24,241,2411,Accountants,88,58,30,37,25,12,51,33,18
B0625SCA,29,575,Dakshina Kannada,2,24,241,2412,Personnel and Careers Professionals,16,13,3,2,2,0,14,11,3
B0625SCA,29,575,Dakshina Kannada,2,24,241,2419,"Business Professionals, N.E.C.",6,4,2,0,0,0,6,4,2
B0625SCA,29,575,Dakshina Kannada,2,24,242,0000,Legal Professionals,35,21,14,15,15,0,20,6,14
B0625SCA,29,575,Dakshina Kannada,2,24,242,2421,Lawyers,33,21,12,15,15,0,18,6,12
B0625SCA,29,575,Dakshina Kannada,2,24,242,2422,Judges and Magistrates,2,0,2,0,0,0,2,0,2
B0625SCA,29,575,Dakshina Kannada,2,24,243,0000,"Archivists, Librarians and Related Information Professionals",65,9,56,26,9,17,39,0,39
B0625SCA,29,575,Dakshina Kannada,2,24,243,2432,Librarians and Related Information Professionals,65,9,56,26,9,17,39,0,39
B0625SCA,29,575,Dakshina Kannada,2,24,244,0000,Social Science and Related Professionals,52,26,26,40,14,26,12,12,0
B0625SCA,29,575,Dakshina Kannada,2,24,244,2445,Psychologists,3,0,3,3,0,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,2,24,244,2446,Social Work Professionals,49,26,23,37,14,23,12,12,0
B0625SCA,29,575,Dakshina Kannada,2,24,245,0000,Writers and Creative or Performing Artists,126,126,0,55,55,0,71,71,0
B0625SCA,29,575,Dakshina Kannada,2,24,245,2451,"Authors, Journalists and Other Writers",9,9,0,6,6,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,2,24,245,2452,"Sculptors, Painters and Related Artists",73,73,0,29,29,0,44,44,0
B0625SCA,29,575,Dakshina Kannada,2,24,245,2453,"Composers, Musicians and Singers",26,26,0,14,14,0,12,12,0
B0625SCA,29,575,Dakshina Kannada,2,24,245,2454,Choreographers and Dancers,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,2,24,245,2455,"Film, Stage and Related Actors and Directors",15,15,0,6,6,0,9,9,0
B0625SCA,29,575,Dakshina Kannada,2,24,246,0000,Religious Professionals,89,87,2,68,66,2,21,21,0
B0625SCA,29,575,Dakshina Kannada,2,24,246,2461,Ordained Religious Workers,43,43,0,38,38,0,5,5,0
B0625SCA,29,575,Dakshina Kannada,2,24,246,2462,Non-ordained Religious Workers,46,44,2,30,28,2,16,16,0
B0625SCA,29,575,Dakshina Kannada,3,00,000,0000,Technicians and Associate Professionals,1806,820,986,959,435,524,847,385,462
B0625SCA,29,575,Dakshina Kannada,3,31,000,0000,Physical and Engineering Science Associate Professionals,110,98,12,37,34,3,73,64,9
B0625SCA,29,575,Dakshina Kannada,3,31,311,0000,Physical and Engineering Science Technicians,47,41,6,9,9,0,38,32,6
B0625SCA,29,575,Dakshina Kannada,3,31,311,3111,Chemical and Physical Science Technicians,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,3,31,311,3112,Civil Engineering Technicians,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,3,31,311,3113,Electrical Engineering Technicians,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,3,31,311,3114,Electronics and Telecommunications Engineering Technicians,18,15,3,9,9,0,9,6,3
B0625SCA,29,575,Dakshina Kannada,3,31,311,3116,Chemical Engineering Technicians,5,2,3,0,0,0,5,2,3
B0625SCA,29,575,Dakshina Kannada,3,31,311,3119,"Physical and Engineering Science Technicians, N.E.C.",15,15,0,0,0,0,15,15,0
B0625SCA,29,575,Dakshina Kannada,3,31,312,0000,Computer Associate Professionals,9,6,3,9,6,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,31,312,3121,Computer Assistants,9,6,3,9,6,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,31,313,0000,Optical and Electronic Equipment Operators,48,45,3,19,19,0,29,26,3
B0625SCA,29,575,Dakshina Kannada,3,31,313,3131,Photographers and Image and Sound Recording Equipment Operators,28,25,3,11,11,0,17,14,3
B0625SCA,29,575,Dakshina Kannada,3,31,313,3132,Broadcasting and Telecommunication Equipment Operators,15,15,0,3,3,0,12,12,0
B0625SCA,29,575,Dakshina Kannada,3,31,313,3133,Medical Equipment Operators,5,5,0,5,5,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,31,314,0000,Ship and Aircraft Controllers and Technicians,6,6,0,0,0,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,3,31,314,3142,Ship’s Deck Officers and Pilots,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,3,31,314,3144,Air Traffic Controller,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,3,32,000,0000,Life Science and Health Associate Professionals,635,95,540,371,39,332,264,56,208
B0625SCA,29,575,Dakshina Kannada,3,32,321,0000,Life Science Technicians and Related Health Associate Professionals,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,3,32,321,3211,Life Science Technicians,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,3,32,322,0000,Modern Health Associate Professionals (except Nursing),103,51,52,20,12,8,83,39,44
B0625SCA,29,575,Dakshina Kannada,3,32,322,3221,Medical Assistants,51,22,29,15,9,6,36,13,23
B0625SCA,29,575,Dakshina Kannada,3,32,322,3224,Optometrists and Opticians,2,2,0,0,0,0,2,2,0
B0625SCA,29,575,Dakshina Kannada,3,32,322,3225,Dental Assistants,11,5,6,2,0,2,9,5,4
B0625SCA,29,575,Dakshina Kannada,3,32,322,3226,Physiotherapists and Related Associate Professionals,6,6,0,0,0,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,3,32,322,3228,Pharmaceutical Assistants,33,16,17,3,3,0,30,13,17
B0625SCA,29,575,Dakshina Kannada,3,32,323,0000,Nursing and Midwifery Associate Professionals,529,41,488,351,27,324,178,14,164
B0625SCA,29,575,Dakshina Kannada,3,32,323,3231,Nursing Associate Professionals,225,33,192,151,21,130,74,12,62
B0625SCA,29,575,Dakshina Kannada,3,32,323,3232,Midwifery Associate Professionals,304,8,296,200,6,194,104,2,102
B0625SCA,29,575,Dakshina Kannada,3,33,000,0000,Teaching Associate Professionals,558,210,348,319,153,166,239,57,182
B0625SCA,29,575,Dakshina Kannada,3,33,331,0000,Middle and Primary Education Teaching Associate Professionals,541,198,343,307,141,166,234,57,177
B0625SCA,29,575,Dakshina Kannada,3,33,331,3311,Middle School Teaching Associate Professionals,25,3,22,16,3,13,9,0,9
B0625SCA,29,575,Dakshina Kannada,3,33,331,3312,Primary School Education Teaching Associate Professionals,516,195,321,291,138,153,225,57,168
B0625SCA,29,575,Dakshina Kannada,3,33,332,0000,Pre-primary Education Teaching Associate Professionals,2,0,2,0,0,0,2,0,2
B0625SCA,29,575,Dakshina Kannada,3,33,332,3320,Pre-primary Education Teaching Associate Professionals,2,0,2,0,0,0,2,0,2
B0625SCA,29,575,Dakshina Kannada,3,33,333,0000,Special Education Teaching Associate Professionals,3,0,3,0,0,0,3,0,3
B0625SCA,29,575,Dakshina Kannada,3,33,333,3330,Special Education Teaching Associate Professionals,3,0,3,0,0,0,3,0,3
B0625SCA,29,575,Dakshina Kannada,3,33,334,0000,Other Teaching Associate Professionals,12,12,0,12,12,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,33,334,3340,Other Teaching Associate Professionals,12,12,0,12,12,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,34,000,0000,Other Associate Professionals,503,417,86,232,209,23,271,208,63
B0625SCA,29,575,Dakshina Kannada,3,34,341,0000,Finance and Sales Associate Professionals,104,92,12,47,41,6,57,51,6
B0625SCA,29,575,Dakshina Kannada,3,34,341,3411,Securities and Finance Dealers and Brokers,22,19,3,15,12,3,7,7,0
B0625SCA,29,575,Dakshina Kannada,3,34,341,3412,Insurance Representatives,47,44,3,20,20,0,27,24,3
B0625SCA,29,575,Dakshina Kannada,3,34,341,3413,Estate Agents,11,11,0,6,6,0,5,5,0
B0625SCA,29,575,Dakshina Kannada,3,34,341,3415,Technical and Commercial Sales Representatives,24,18,6,6,3,3,18,15,3
B0625SCA,29,575,Dakshina Kannada,3,34,342,0000,Business Services Agents and Trade Brokers,3,3,0,3,3,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,34,342,3429,"Business Services Agents and Trade Brokers, N.E.C.",3,3,0,3,3,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,34,343,0000,Administrative Associate Professionals,185,140,45,60,53,7,125,87,38
B0625SCA,29,575,Dakshina Kannada,3,34,343,3431,Administrative Secretaries and Related Associate Professionals,171,128,43,49,44,5,122,84,38
B0625SCA,29,575,Dakshina Kannada,3,34,343,3432,Legal and Related Business Associate Professionals,12,12,0,9,9,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,3,34,343,3439,"Administrative Associate Professionals, N.E.C.",2,0,2,2,0,2,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,34,344,0000,"Customs, Tax and Related Govt. Associate Professionals",47,39,8,30,30,0,17,9,8
B0625SCA,29,575,Dakshina Kannada,3,34,344,3441,Customs and Border Inspectors,5,3,2,0,0,0,5,3,2
B0625SCA,29,575,Dakshina Kannada,3,34,344,3443,Government Social Benefits Officials,33,30,3,27,27,0,6,3,3
B0625SCA,29,575,Dakshina Kannada,3,34,344,3449,"Customs, Tax and Related Govt. Associate Professionals, N.E.C.",9,6,3,3,3,0,6,3,3
B0625SCA,29,575,Dakshina Kannada,3,34,345,0000,Police Inspectors and Detectives,20,15,5,0,0,0,20,15,5
B0625SCA,29,575,Dakshina Kannada,3,34,345,3450,Police Inspectors and Detectives,20,15,5,0,0,0,20,15,5
B0625SCA,29,575,Dakshina Kannada,3,34,346,0000,Social Work Associate Professionals,22,17,5,14,12,2,8,5,3
B0625SCA,29,575,Dakshina Kannada,3,34,346,3460,Social Work Associate Professionals,22,17,5,14,12,2,8,5,3
B0625SCA,29,575,Dakshina Kannada,3,34,347,0000,"Artistic, Entertainment and Sports Associate Professionals",110,99,11,66,58,8,44,41,3
B0625SCA,29,575,Dakshina Kannada,3,34,347,3471,Decorators and Commercial Designers,54,54,0,43,43,0,11,11,0
B0625SCA,29,575,Dakshina Kannada,3,34,347,3473,"Street, Night-club and Related Musicians, Singers and Dancers",9,9,0,3,3,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,3,34,347,3474,"Clowns, Magicians, Acrobats and Related Associate Professionals",3,0,3,3,0,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,34,347,3475,"Athletes, Sports Persons and Related Associate Professionals",44,36,8,17,12,5,27,24,3
B0625SCA,29,575,Dakshina Kannada,3,34,348,0000,Religious Associate Professionals,12,12,0,12,12,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,3,34,348,3480,Religious Associate Professionals,12,12,0,12,12,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,4,00,000,0000,Clerks,1418,865,553,516,369,147,902,496,406
B0625SCA,29,575,Dakshina Kannada,4,41,000,0000,Office Clerks,1306,794,512,461,326,135,845,468,377
B0625SCA,29,575,Dakshina Kannada,4,41,411,0000,Secretaries and Key Board- Operating Clerks,164,51,113,67,35,32,97,16,81
B0625SCA,29,575,Dakshina Kannada,4,41,411,4111,Stenographers and Typists,33,0,33,3,0,3,30,0,30
B0625SCA,29,575,Dakshina Kannada,4,41,411,4112,Word Processor and Related Operators,59,9,50,26,9,17,33,0,33
B0625SCA,29,575,Dakshina Kannada,4,41,411,4113,Data Entry Operators,14,6,8,6,3,3,8,3,5
B0625SCA,29,575,Dakshina Kannada,4,41,411,4114,Calculating Machine Operators,19,8,11,8,6,2,11,2,9
B0625SCA,29,575,Dakshina Kannada,4,41,411,4115,Secretaries,39,28,11,24,17,7,15,11,4
B0625SCA,29,575,Dakshina Kannada,4,41,412,0000,Numerical Clerks,217,151,66,82,68,14,135,83,52
B0625SCA,29,575,Dakshina Kannada,4,41,412,4121,Accounting and Book Keeping Clerks,217,151,66,82,68,14,135,83,52
B0625SCA,29,575,Dakshina Kannada,4,41,413,0000,Material Recording & Transport Clerks,30,27,3,0,0,0,30,27,3
B0625SCA,29,575,Dakshina Kannada,4,41,413,4131,Stock Clerks,27,27,0,0,0,0,27,27,0
B0625SCA,29,575,Dakshina Kannada,4,41,413,4133,Transport Clerks,3,0,3,0,0,0,3,0,3
B0625SCA,29,575,Dakshina Kannada,4,41,414,0000,"Library, Mail and Related Clerks",103,82,21,51,42,9,52,40,12
B0625SCA,29,575,Dakshina Kannada,4,41,414,4142,Mail Carriers and Sorting Clerks,103,82,21,51,42,9,52,40,12
B0625SCA,29,575,Dakshina Kannada,4,41,419,0000,Other Office Clerks,792,483,309,261,181,80,531,302,229
B0625SCA,29,575,Dakshina Kannada,4,41,419,4190,Other Office Clerks,792,483,309,261,181,80,531,302,229
B0625SCA,29,575,Dakshina Kannada,4,42,000,0000,Customer Services Clerks,112,71,41,55,43,12,57,28,29
B0625SCA,29,575,Dakshina Kannada,4,42,421,0000,"Cashiers, Tellers and Related Clerks",79,57,22,44,35,9,35,22,13
B0625SCA,29,575,Dakshina Kannada,4,42,421,4211,Cashiers and Ticket Clerks,39,22,17,20,11,9,19,11,8
B0625SCA,29,575,Dakshina Kannada,4,42,421,4215,Debt Collectors and Related Workers,40,35,5,24,24,0,16,11,5
B0625SCA,29,575,Dakshina Kannada,4,42,422,0000,Client Information Clerks,33,14,19,11,8,3,22,6,16
B0625SCA,29,575,Dakshina Kannada,4,42,422,4221,Receptionists and Information Clerks,14,3,11,0,0,0,14,3,11
B0625SCA,29,575,Dakshina Kannada,4,42,422,4222,Telephone Switch Board Operators,19,11,8,11,8,3,8,3,5
B0625SCA,29,575,Dakshina Kannada,5,00,000,0000,Service Workers and Shop & Market Sales Workers,3461,2299,1162,1727,1185,542,1734,1114,620
B0625SCA,29,575,Dakshina Kannada,5,51,000,0000,Personal and Protective Service Workers,2220,1449,771,1117,696,421,1103,753,350
B0625SCA,29,575,Dakshina Kannada,5,51,511,0000,"Travel Attendants, Guides and Related Workers",120,120,0,80,80,0,40,40,0
B0625SCA,29,575,Dakshina Kannada,5,51,511,5112,Transport Conductors,108,108,0,74,74,0,34,34,0
B0625SCA,29,575,Dakshina Kannada,5,51,511,5113,Travel Guides and Ground Hosts,12,12,0,6,6,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,5,51,512,0000,House Keeping and Restaurant Services Workers,957,513,444,692,394,298,265,119,146
B0625SCA,29,575,Dakshina Kannada,5,51,512,5121,House Keepers and Related Workers,92,52,40,43,37,6,49,15,34
B0625SCA,29,575,Dakshina Kannada,5,51,512,5122,Cooks,577,181,396,408,119,289,169,62,107
B0625SCA,29,575,Dakshina Kannada,5,51,512,5123,Waiters and Bartenders,288,280,8,241,238,3,47,42,5
B0625SCA,29,575,Dakshina Kannada,5,51,513,0000,Personal Care Workers,766,483,283,264,156,108,502,327,175
B0625SCA,29,575,Dakshina Kannada,5,51,513,5131,Child Care Workers,134,3,131,81,0,81,53,3,50
B0625SCA,29,575,Dakshina Kannada,5,51,513,5132,Institution Based Personal Care Workers,632,480,152,183,156,27,449,324,125
B0625SCA,29,575,Dakshina Kannada,5,51,514,0000,Other Personal Services Workers,34,3,31,15,0,15,19,3,16
B0625SCA,29,575,Dakshina Kannada,5,51,514,5141,"Hair Dressers, Barbers, Beauticians and Related Workers",31,0,31,15,0,15,16,0,16
B0625SCA,29,575,Dakshina Kannada,5,51,514,5143,Undertakers and Embalmers,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,5,51,515,0000,"Astrologers, Fortune-tellers and Related Workers",9,9,0,6,6,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,5,51,515,5151,Astrologers and Related Workers,9,9,0,6,6,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,5,51,516,0000,Protective Services Workers,334,321,13,60,60,0,274,261,13
B0625SCA,29,575,Dakshina Kannada,5,51,516,5161,Fire Fighters,18,18,0,6,6,0,12,12,0
B0625SCA,29,575,Dakshina Kannada,5,51,516,5162,Police Officers,308,297,11,50,50,0,258,247,11
B0625SCA,29,575,Dakshina Kannada,5,51,516,5163,Prison Guards,2,2,0,0,0,0,2,2,0
B0625SCA,29,575,Dakshina Kannada,5,51,516,5169,"Protective Services Workers, N.E.C.",6,4,2,4,4,0,2,0,2
B0625SCA,29,575,Dakshina Kannada,5,52,000,0000,"Models, Sales Persons and Demonstrators",1241,850,391,610,489,121,631,361,270
B0625SCA,29,575,Dakshina Kannada,5,52,522,0000,Shop Salespersons and Demons Trators,1080,726,354,531,417,114,549,309,240
B0625SCA,29,575,Dakshina Kannada,5,52,522,5220,Shop Salespersons and Demonstrators,1080,726,354,531,417,114,549,309,240
B0625SCA,29,575,Dakshina Kannada,5,52,523,0000,Stall and Market Salespersons,161,124,37,79,72,7,82,52,30
B0625SCA,29,575,Dakshina Kannada,5,52,523,5230,Stall and Market Salespersons,161,124,37,79,72,7,82,52,30
B0625SCA,29,575,Dakshina Kannada,6,00,000,0000,Skilled Agricultural and Fishery Workers,2094,1481,613,1752,1232,520,342,249,93
B0625SCA,29,575,Dakshina Kannada,6,61,000,0000,Market Oriented Skilled Agricultural and Fishery Workers,2094,1481,613,1752,1232,520,342,249,93
B0625SCA,29,575,Dakshina Kannada,6,61,611,0000,Market Gardners & Crop Growers,1413,920,493,1289,856,433,124,64,60
B0625SCA,29,575,Dakshina Kannada,6,61,611,6111,Field Crop and Vegetable Growers,31,24,7,31,24,7,0,0,0
B0625SCA,29,575,Dakshina Kannada,6,61,611,6112,Tree and Shrub Crop Growers,913,559,354,882,547,335,31,12,19
B0625SCA,29,575,Dakshina Kannada,6,61,611,6113,"Gardeners, Horticultural and Nursery Growers",469,337,132,376,285,91,93,52,41
B0625SCA,29,575,Dakshina Kannada,6,61,612,0000,Market –oriented Animal Producers and Related Workers,157,73,84,133,59,74,24,14,10
B0625SCA,29,575,Dakshina Kannada,6,61,612,6121,Dairy and Livestock Producers,112,35,77,99,27,72,13,8,5
B0625SCA,29,575,Dakshina Kannada,6,61,612,6122,Poultry Producers,45,38,7,34,32,2,11,6,5
B0625SCA,29,575,Dakshina Kannada,6,61,614,0000,Forestry and Related Workers,428,408,20,317,306,11,111,102,9
B0625SCA,29,575,Dakshina Kannada,6,61,614,6141,Forestry Workers and Loggers,428,408,20,317,306,11,111,102,9
B0625SCA,29,575,Dakshina Kannada,6,61,615,0000,"Fishery Workers, Hunters and Trappers",96,80,16,13,11,2,83,69,14
B0625SCA,29,575,Dakshina Kannada,6,61,615,6152,Inland and Coastal Water Fishery Workers,8,6,2,0,0,0,8,6,2
B0625SCA,29,575,Dakshina Kannada,6,61,615,6153,Deep Sea Fishery Workers,82,68,14,13,11,2,69,57,12
B0625SCA,29,575,Dakshina Kannada,6,61,615,6159,"Fishermen, Hunters, Trappers and Related Workers, N.E.C.",6,6,0,0,0,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,7,00,000,0000,Craft and Related Trades Workers,25783,7127,18656,18335,3834,14501,7448,3293,4155
B0625SCA,29,575,Dakshina Kannada,7,71,000,0000,Extraction and Building Trades Workers,5451,5187,264,2821,2647,174,2630,2540,90
B0625SCA,29,575,Dakshina Kannada,7,71,711,0000,"Miners, Shotfirers, Stone Cutters and Carvers",1088,953,135,865,747,118,223,206,17
B0625SCA,29,575,Dakshina Kannada,7,71,711,7111,Mines and Quarry Workers,845,736,109,669,575,94,176,161,15
B0625SCA,29,575,Dakshina Kannada,7,71,711,7113,"Stone Splitters, Cutters and Carvers",243,217,26,196,172,24,47,45,2
B0625SCA,29,575,Dakshina Kannada,7,71,712,0000,Building Frame and Related Trades Workers,2545,2433,112,1342,1289,53,1203,1144,59
B0625SCA,29,575,Dakshina Kannada,7,71,712,7122,Bricklayer and Stone Masons,1809,1767,42,963,938,25,846,829,17
B0625SCA,29,575,Dakshina Kannada,7,71,712,7123,"Concrete Placers, Concrete Finishers and Related Workers",585,522,63,297,273,24,288,249,39
B0625SCA,29,575,Dakshina Kannada,7,71,712,7124,Carpenters and Joiners,130,123,7,67,63,4,63,60,3
B0625SCA,29,575,Dakshina Kannada,7,71,712,7129,"Building Frame and Related Trades Workers, N.E.C.",21,21,0,15,15,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,7,71,713,0000,Building Finishers and Related Trades Workers,678,672,6,356,356,0,322,316,6
B0625SCA,29,575,Dakshina Kannada,7,71,713,7132,Floor Layers and Tile Setters,63,63,0,19,19,0,44,44,0
B0625SCA,29,575,Dakshina Kannada,7,71,713,7133,Plasterers,170,170,0,134,134,0,36,36,0
B0625SCA,29,575,Dakshina Kannada,7,71,713,7134,Insulation Workers,2,2,0,0,0,0,2,2,0
B0625SCA,29,575,Dakshina Kannada,7,71,713,7136,Plumbers and Pipe Fitters,52,52,0,19,19,0,33,33,0
B0625SCA,29,575,Dakshina Kannada,7,71,713,7137,Building and Related Electricians,317,311,6,149,149,0,168,162,6
B0625SCA,29,575,Dakshina Kannada,7,71,713,7138,Supervisors in Building Finishing and Related Trades Workers,74,74,0,35,35,0,39,39,0
B0625SCA,29,575,Dakshina Kannada,7,71,714,0000,"Painters, Building Structure Cleaners and Related Trades Workers",1140,1129,11,258,255,3,882,874,8
B0625SCA,29,575,Dakshina Kannada,7,71,714,7141,Painters and Related Workers,985,974,11,208,205,3,777,769,8
B0625SCA,29,575,Dakshina Kannada,7,71,714,7142,Varnishers and Related Painters,155,155,0,50,50,0,105,105,0
B0625SCA,29,575,Dakshina Kannada,7,72,000,0000,"Metal, Machinery and Related Trades Workers",975,944,31,530,515,15,445,429,16
B0625SCA,29,575,Dakshina Kannada,7,72,721,0000,"Metal Moulders, Welders, Sheet Metal Workers, Structural Metal Preparers and Related Trades Workers",209,200,9,104,98,6,105,102,3
B0625SCA,29,575,Dakshina Kannada,7,72,721,7211,Metal Moulders and Core Makers,5,5,0,0,0,0,5,5,0
B0625SCA,29,575,Dakshina Kannada,7,72,721,7212,Welders and Flame Cutters,105,102,3,49,46,3,56,56,0
B0625SCA,29,575,Dakshina Kannada,7,72,721,7213,Sheet Metal Workers,17,14,3,6,3,3,11,11,0
B0625SCA,29,575,Dakshina Kannada,7,72,721,7214,Structural Metal Preparers and Erectors,70,67,3,49,49,0,21,18,3
B0625SCA,29,575,Dakshina Kannada,7,72,721,7215,Riggers and Cable Splicers,6,6,0,0,0,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,7,72,721,7218,"Supervisors, Foremen and Related Workers in Metal Moulding, Welding, Sheet Metal Work, Structural",6,6,0,0,0,0,6,6,0
B0625SCA,29,575,Dakshina Kannada,7,72,722,0000,"Blacksmith, Tool Makers and Related Trades Workers",8,8,0,6,6,0,2,2,0
B0625SCA,29,575,Dakshina Kannada,7,72,722,7221,"Blacksmiths, Hammersmiths and Forging Press Workers",5,5,0,3,3,0,2,2,0
B0625SCA,29,575,Dakshina Kannada,7,72,722,7222,Tool Makers and Related Workers,3,3,0,3,3,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,7,72,723,0000,Machinery Mechanics and Fitters,550,547,3,323,320,3,227,227,0
B0625SCA,29,575,Dakshina Kannada,7,72,723,7231,Motor Vehicle Mechanics and Fitters,432,432,0,278,278,0,154,154,0
B0625SCA,29,575,Dakshina Kannada,7,72,723,7233,Agricultural or Industrial Machinery Mechanics and Fitters,116,113,3,45,42,3,71,71,0
B0625SCA,29,575,Dakshina Kannada,7,72,723,7238,"Supervisors, Foremen and Related Workers in Machinery Repair and Fitting",2,2,0,0,0,0,2,2,0
B0625SCA,29,575,Dakshina Kannada,7,72,724,0000,Electrical and Electronic Equipment Mechanics and Fitters,208,189,19,97,91,6,111,98,13
B0625SCA,29,575,Dakshina Kannada,7,72,724,7241,Electrical Mechanics and Fitters,2,2,0,0,0,0,2,2,0
B0625SCA,29,575,Dakshina Kannada,7,72,724,7243,Electronic Mechanics and Servicers,17,17,0,14,14,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,7,72,724,7244,Telegraph and Telephone Installers and Servicers,53,50,3,23,23,0,30,27,3
B0625SCA,29,575,Dakshina Kannada,7,72,724,7245,"Electrical Line Installers, Repairers and Cable Jointers",117,106,11,52,49,3,65,57,8
B0625SCA,29,575,Dakshina Kannada,7,72,724,7248,"Supervisors and Foremen, Electrical and Electronic Equipment Mechanics and Fitters",11,9,2,3,3,0,8,6,2
B0625SCA,29,575,Dakshina Kannada,7,72,724,7249,"Electrical and Electronic Equipment Mechanics and Fitters and Related Workers, N.E.C.",8,5,3,5,2,3,3,3,0
B0625SCA,29,575,Dakshina Kannada,7,73,000,0000,"Precision, Handicraft, Printing and Related Trades Workers",81,34,47,39,18,21,42,16,26
B0625SCA,29,575,Dakshina Kannada,7,73,731,0000,Precision Workers in Metal and Related Materials,6,3,3,3,0,3,3,3,0
B0625SCA,29,575,Dakshina Kannada,7,73,731,7311,Precision Instrument Makers and Repairers,3,3,0,0,0,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,7,73,731,7313,Jewellery and Precision Metal Workers,3,0,3,3,0,3,0,0,0
B0625SCA,29,575,Dakshina Kannada,7,73,732,0000,"Potters, Glass Makers and Related Trades Workers",18,18,0,15,15,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,7,73,732,7321,"Abrasive Wheel Formers, Potters and Related Workers",3,3,0,3,3,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,7,73,732,7323,Glass Engravers and Etchers,3,3,0,3,3,0,0,0,0
B0625SCA,29,575,Dakshina Kannada,7,73,732,7329,"Glass Makers, Potters and Related Workers, N.E.C.",12,12,0,9,9,0,3,3,0
B0625SCA,29,575,Dakshina Kannada,7,73,733,0000,"Handicraft Workers in Wood, Textile, Leather and Related Materials",38,5,33,18,0,18,20,5,15
B0625SCA,29,575,Dakshina Kannada,7,73,733,7332,"Handicraft Workers in Textiles, Leather and Related Materials",38,5,33,18,0,18,20,5,15
B0625SCA,29,575,Dakshina Kannada,7,73,734,0000,Printing and Related Trades Workers,19,8,11,3,3,0,16,5,11
B0625SCA,29,575,Dakshina Kannada,7,73,734,7345,Book Binders and Related Workers,13,5,8,3,3,0,10,2,8
B0625SCA,29,575,Dakshina Kannada,7,73,734,7346,"Silk Screen, Block and Textile Printers",6,3,3,0,0,0,6,3,3
B0625SCA,29,575,Dakshina Kannada,7,74,000,0000,Other Craft and Related Trades Workers,19276,962,18314,14945,654,14291,4331,308,4023
B0625SCA,29,575,Dakshina Kannada,7,74,741,0000,Food Processing and Related Trades Workers,18579,629,17950,14533,473,14060,4046,156,3890
